GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
408263       5  156758607  156807729    214      29  467712     -0.42693      0.66528
8728         5  156812071  157037831   1009      59  470288    0.0038338      0.49847
348938       5  156852027  156911730    263      33  464610      0.02177      0.49132
11063        5  157041804  157134138    405      49  472770      0.90234      0.18344
100190949    5  157063561  157117162    236      48  470400       1.0251      0.15265
54974        5  157123323  157176982    251      52  470834      0.14776      0.44127
134353       5  157135755  157193746    267      50  468016      0.10946      0.45642
9685         5  157202751  157321183    547      46  471293      0.65321      0.25681
1879         5  158112916  158561788   1457     156  462213     -0.96878      0.83367
153830       5  158574417  158672061    332      57  464946      0.07418      0.47043
134510       5  158655089  158723048    226      61  471341     -0.51366      0.69625
3593         5  158731791  158792481    196      52  465620      -2.0624      0.98042
147          5  159308740  159410017    394      64  475808     -0.31936      0.62528
7265         5  159401156  159502550    437      48  468276      0.96163      0.16812
114825       5  159492889  159581452    336      59  463873       1.5666     0.058607
2172         5  159579374  159675729    544      51  472485      0.51854      0.30204
79616        5  159668666  159774602    481      70  467880       1.0932      0.13715
114898       5  159764761  159832657    247      56  469686      0.28442      0.38804
63920        5  159810155  159862060    179      44  463310      0.77097      0.22036
9232         5  159813865  159865747    188      47  466414      0.78928      0.21498
10569        5  159818648  159881168    256      56  467396       1.2533      0.10506
23120        5  159980127  160314219   1453     130  470701       3.2631   0.00055096
2561         5  160705426  161010130   1154      91  467274       1.6401     0.050495
2559         5  161077658  161139598    225      42  463216     -0.90002      0.81595
2554         5  161239197  161336965    403      50  468244       1.0348      0.15039
2566         5  161459648  161592545    424      97  465777       1.5303     0.062968
900          5  162829573  162882022    162      36  469939      0.81344      0.20798
3161         5  162852517  162928951    256      43  465509     -0.15631       0.5621
134492       5  162870586  162922143    192      43  467786     -0.16645       0.5661
27430        5  162895070  162956359    267      39  460957     -0.34971      0.63672
57451        5  166371083  167701162   5030     414  466780      0.29479      0.38408
23286        5  167684065  167909308   1195     173  468959      0.35758      0.36033
5917         5  167878463  167956311    456      52  469236     -0.37256      0.64526
79646        5  167972628  168041614    266      44  465718     -0.17287      0.56862
6586         5  168078738  168763133   3542     302  470295       1.5966     0.055179
54908        5  168975638  169041782    272      28  470905     -0.86174      0.80558
1794         5  169029251  169520386   2325     206  470395   -0.0040514      0.50162
100131897    5  169280719  169442744    687     129  468186     -0.21812      0.58633
2299         5  169497917  169546729    283      50  475832    0.0087355      0.49652
133874       5  169624916  169683235    269      54  474432       2.6558    0.0039559
3937         5  169665088  169759822    377     123  467627       1.6552     0.048946
30820        5  169745491  170173636   2115     259  471486      0.96581      0.16707
3779         5  169795165  169851681    319      66  471576      0.45431       0.3248
2568         5  170175723  170251051    458      79  469255      -1.2848      0.90057
64901        5  170253880  170737454   1787      60  464019       -1.068      0.85723
30012        5  170701288  170749138    141      34  469699     -0.38691      0.65059
4869         5  170779652  170847888    281      31  467801       1.6368     0.050839
8817         5  170811667  170894630    349      69  462883       1.0814      0.13975
644994       5  171177819  171228129    251      54  471926      -1.8348      0.96674
23291        5  171278553  171468877    520      67  466675       1.2289      0.10955
6793         5  171459074  171650346    998     123  469892     -0.69789      0.75738
285588       5  171586176  171640458    286      50  467255     -0.20603      0.58161
92181        5  171626648  171745795    503      37  471577      0.56233      0.28694
285590       5  171742185  171916527    891      83  471427     -0.13777      0.55479
54492        5  172033266  172128543    424      80  471398      0.36789      0.35648
101928093    5  172147656  172199558    245      63  468459       2.6247    0.0043358
1843         5  172185093  172233203    241      61  472287      0.90291      0.18329
57222        5  172226223  172389688    812     140  470101      0.81071      0.20877
51121        5  172350917  172406774    279      58  471056       0.6903        0.245
8992         5  172375763  172471900    412      63  467726     -0.91472      0.81983
153222       5  172448355  172576291    440      50  466382    -0.077617      0.53093
662          5  172536445  172601390    243      50  462846    -0.018959      0.50756
1482         5  172649107  172697315    191      73  468555      0.22215       0.4121
8614         5  172731726  172791506    257      81  470412      -1.2367       0.8919
91272        5  173024148  173078706    208      42  465860     -0.48824      0.68731
